Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5e68fcb449c29fae196b31ce77eb9a9a3810598925370b5756a23813036a4aa4,2023-07,Lincolnshire Police,Lincolnshire Police,0.280333,53.304387,On or near De La Bere Avenue,E01026104,East Lindsey 006B,Investigation complete; no suspect identified
1db12136ea028d17e3b25f4c9b17e2aa60a70e0641081d812aaf98ebb8a897a9,2023-07,Lincolnshire Police,Lincolnshire Police,-0.532498,53.251741,On or near Woodhall Drive,E01026168,Lincoln 001D,Suspect charged
00a138c48debe7adfaa7fd49dee3b525a3c7f40d994e96208f92441ab7b2e8f9,2023-07,Lincolnshire Police,Lincolnshire Police,0.004433,53.360381,On or near B1200,E01026089,East Lindsey 004C,Investigation complete; no suspect identified
00a138c48debe7adfaa7fd49dee3b525a3c7f40d994e96208f92441ab7b2e8f9,2023-07,Lincolnshire Police,Lincolnshire Police,0.004433,53.360381,On or near B1200,E01026089,East Lindsey 004C,Investigation complete; no suspect identified
762fda3a99031167cffacee02b408cc7d1cfca2229e56895082c30a5ba2e93ec,2023-07,Lincolnshire Police,Lincolnshire Police,0.242166,53.186038,On or near Holmefield Lane,E01026113,East Lindsey 008D,Investigation complete; no suspect identified
762fda3a99031167cffacee02b408cc7d1cfca2229e56895082c30a5ba2e93ec,2023-07,Lincolnshire Police,Lincolnshire Police,0.242166,53.186038,On or near Holmefield Lane,E01026113,East Lindsey 008D,Investigation complete; no suspect identified
4269f228004c7d4328c5938eacdd4ef50088e7bab82ccdff14aadabc09c5fb8e,2023-07,Lincolnshire Police,Lincolnshire Police,0.101637,52.796096,On or near Albert Avenue,E01026246,South Holland 002A,Investigation complete; no suspect identified
d9dfa94c258996e9dcd1773a829c08b54285b4c4c548a5eb0f9636e39b32a442,2023-07,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
7d6036622da30dc0a5b700222b6ab27f5699e31b4e9ff995e82b03c39c895ec9,2023-07,Lincolnshire Police,Lincolnshire Police,0.057231,53.465504,On or near Low Gate,E01026076,East Lindsey 002B,Investigation complete; no suspect identified
7d6036622da30dc0a5b700222b6ab27f5699e31b4e9ff995e82b03c39c895ec9,2023-07,Lincolnshire Police,Lincolnshire Police,0.057231,53.465504,On or near Low Gate,E01026076,East Lindsey 002B,Investigation complete; no suspect identified
f6e90c561dd74cd733f9c1be19096287fb453c8a8dce7afd1187d55ad3c5df08,2023-07,Lincolnshire Police,Lincolnshire Police,-0.694193,52.883794,On or near Dimmock Close,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
5b0a37479599068154f57a09d3dab4bbbb22acbcc03222ea322356f29e313fcd,2023-07,Lincolnshire Police,Lincolnshire Police,0.345773,53.147601,On or near North Parade,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
5b0a37479599068154f57a09d3dab4bbbb22acbcc03222ea322356f29e313fcd,2023-07,Lincolnshire Police,Lincolnshire Police,0.345773,53.147601,On or near North Parade,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
511e65d4b86c2bf7005ee57055b94ebacb503f61e800ab544bba7af376ed44ff,2023-07,Lincolnshire Police,Lincolnshire Police,-0.569984,53.206835,On or near Moorland Avenue,E01026173,Lincoln 010D,Investigation complete; no suspect identified
99b66dde2c85bc4073e611bcc8be568dcc907d1366ad1cff764f6ed4733f8de2,2023-07,Lincolnshire Police,Lincolnshire Police,-0.410701,52.999621,On or near Toft Lane,E01026235,North Kesteven 010E,Unable to prosecute suspect
831dd148b52b93964c51c20dfb4e89f1b704a1bca8b9880ef36fb8d65e5d0840,2023-07,Lincolnshire Police,Lincolnshire Police,-0.167493,52.792215,On or near Paulette Court,E01034697,South Holland 006H,Unable to prosecute suspect
6c6c58918caf452a3a6d5ce986a95fdfb8ff5a48f5895c3c911748048201bb9b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.415917,52.998396,On or near King John Street,E01026227,North Kesteven 010A,Unable to prosecute suspect
41af13363bc7712dd9975d634df718813b67be6833d794224289865f6f072729,2023-07,Lincolnshire Police,Lincolnshire Police,-0.552066,53.233776,On or near Allison Place,E01026144,Lincoln 003B,Investigation complete; no suspect identified
1cd0f3429db69d6cf33ea68b0c63fdf1e2c30f3a85d64e42dd599b350873dc2a,2023-07,Lincolnshire Police,Lincolnshire Police,0.001600,53.093954,On or near Mary Lovell Way,E01026102,East Lindsey 018D,Investigation complete; no suspect identified
1cd0f3429db69d6cf33ea68b0c63fdf1e2c30f3a85d64e42dd599b350873dc2a,2023-07,Lincolnshire Police,Lincolnshire Police,0.001600,53.093954,On or near Mary Lovell Way,E01026102,East Lindsey 018D,Investigation complete; no suspect identified
5526b65a9c0583b8333fad7d1c0fdfba886cca93df3fd36006688673ba273685,2023-07,Lincolnshire Police,Lincolnshire Police,-0.771160,53.394654,On or near High Street,E01026383,West Lindsey 004E,Suspect charged
b96c07281b134fa0b435bbc1be532fd58d55d95918eb8b23a9c49208402058ad,2023-07,Lincolnshire Police,Lincolnshire Police,-0.005890,53.366209,On or near Butcher Lane,E01026081,East Lindsey 004A,Suspect charged
005ec35c51d502dca920c2018d898c8c0b55c92a5588c9a429addc183fcc7e1c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.622746,52.916403,On or near Gorse Road,E01026326,South Kesteven 003B,Unable to prosecute suspect
ed5a4c2befdf2e96fcf320750865a5da4545b1b961cf04d485db8c72aa152dfa,2023-07,Lincolnshire Police,Lincolnshire Police,-0.616678,53.236368,On or near Church Road,E01026226,North Kesteven 003F,Unable to prosecute suspect
d16eeaca5fb91e03da2d46e29d2cec7e7d1d44214a1b5d874c5397f37475e6d0,2023-07,Lincolnshire Police,Lincolnshire Police,-0.519218,53.231332,On or near Laceby Street,E01026125,Lincoln 003A,Unable to prosecute suspect
9524b032ad50683ff9a9bf3e896c8e631ecbf0b8c74180f58b33c7e09ba8eb93,2023-07,Lincolnshire Police,Lincolnshire Police,-0.571955,53.204764,On or near Shannon Avenue,E01026169,Lincoln 011G,Unable to prosecute suspect
1bea5dad79b62a6f2de362a5b928197b43953dbf2ebf7a715ba823f1c2a6ba3a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.013916,52.980402,On or near Comer Close,E01026028,Boston 004E,Investigation complete; no suspect identified
40b7890225ff5097519be16c454c60f924673d2f1276d578dd6896e2a8bef400,2023-07,Lincolnshire Police,Lincolnshire Police,-0.772018,53.398780,On or near Parking Area,E01026384,West Lindsey 004F,Suspect charged
43e31f35f7be35c4ce7574238ad5c7d26c5c3ae8cf2f3b56ae11f8a2118adf81,2023-07,Lincolnshire Police,Lincolnshire Police,-0.774275,53.393014,On or near King Street East,E01026383,West Lindsey 004E,Suspect charged
44dcbeae12c32f0cfa7b942a4f647293264a0d17abb7edb497c9620c815bf4b4,2023-07,Lincolnshire Police,Lincolnshire Police,0.341265,53.145820,On or near Scarbrough Avenue,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
c4c663792b78312767d7d7827b363c975614345285bf4a57943f7fd88c396297,2023-07,Lincolnshire Police,Lincolnshire Police,-0.483383,52.650363,On or near St Peter's Vale,E01026351,South Kesteven 016C,Unable to prosecute suspect
c4c663792b78312767d7d7827b363c975614345285bf4a57943f7fd88c396297,2023-07,Lincolnshire Police,Lincolnshire Police,-0.483383,52.650363,On or near St Peter's Vale,E01026351,South Kesteven 016C,Unable to prosecute suspect
e3a426d6ac4e1e067c1c8bfa1247e0a1ea56227724d5676915d885c5d2e84475,2023-07,Lincolnshire Police,Lincolnshire Police,-0.561439,53.210541,On or near Supermarket,E01026135,Lincoln 008B,Unable to prosecute suspect
da15d42a9df73af71b2fc327b7ac131dc19cca3b493017c110de66b79e148bee,2023-07,Lincolnshire Police,Lincolnshire Police,-0.561439,53.210541,On or near Supermarket,E01026135,Lincoln 008B,Unable to prosecute suspect
7478e5009fba12b1116d1f7ab2d19ff050bc775bcf439c74f357f9f8be1f72e6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.463997,53.224862,On or near Sports/Recreation Area,E01026205,North Kesteven 005B,Unable to prosecute suspect
0a01ff76ce8d9bfef2070efac8a34e98c3290bca474bd6b9e804d130231ceb75,2023-07,Lincolnshire Police,Lincolnshire Police,-0.498048,53.045337,On or near Longcroft Drive,E01026198,North Kesteven 008C,Unable to prosecute suspect
4f2bfc2ac17a4e1ffe56e8e15113107cd28a7d6de7ac21066b38cfe4e9e613bb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.032706,52.981254,On or near Fydell Street,E01026032,Boston 002D,Suspect charged
20834ac25f88012e16277ddf49cf50792123f1ba8a7eeac3fdf3f08c468ec5f5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.507758,53.233886,On or near Tower Gardens,E01026123,Lincoln 004B,Further investigation is not in the public interest
dece3a10411a49b7b1d275738d9fde53f0b12c5f2a5c2e9ea5304e4c3db03aa7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.644819,52.915380,On or near North Street,E01026323,South Kesteven 004D,Unable to prosecute suspect
539bc79039af07c3c9c433cfe9eff20e158a27f1c7802bbba04abb0b95aa6479,2023-07,Lincolnshire Police,Lincolnshire Police,-0.488287,52.654750,On or near Newboults Lane,E01026349,South Kesteven 016A,Unable to prosecute suspect
b35d18b98a72e8f8aede0e1bda3246f87030a62b7acfcef088b81c519b1d5223,2023-07,Lincolnshire Police,Lincolnshire Police,-0.165604,52.674154,On or near SOUTH STREET,E01026239,South Holland 011A,Suspect charged
127446f70931c0d055f333b90de995f6c64e65ba7632d81111d4a3554ca89919,2023-07,Lincolnshire Police,Lincolnshire Police,-0.003143,53.366127,On or near SPRING GARDENS,E01026081,East Lindsey 004A,Unable to prosecute suspect
e8d5af0769bd8bf48f68feec0f32c27311ab5b1c6823f7724c874bf383525b56,2023-07,Lincolnshire Police,Lincolnshire Police,-0.539346,53.223642,On or near PORTLAND STREET,E01026176,Lincoln 006B,Unable to prosecute suspect
a06ab1c6cfdf6d00ad10872fd5088d5092ccff28fbf643fd4a1a7b525b3f2a8f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.664208,53.273345,On or near LINGFIELD CLOSE,E01026396,West Lindsey 009A,Suspect charged
a06ab1c6cfdf6d00ad10872fd5088d5092ccff28fbf643fd4a1a7b525b3f2a8f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.664208,53.273345,On or near LINGFIELD CLOSE,E01026396,West Lindsey 009A,Suspect charged
a06ab1c6cfdf6d00ad10872fd5088d5092ccff28fbf643fd4a1a7b525b3f2a8f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.664208,53.273345,On or near LINGFIELD CLOSE,E01026396,West Lindsey 009A,Suspect charged
a06ab1c6cfdf6d00ad10872fd5088d5092ccff28fbf643fd4a1a7b525b3f2a8f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.664208,53.273345,On or near LINGFIELD CLOSE,E01026396,West Lindsey 009A,Suspect charged
4d3b61a887206e73df4c0f76f2b414d1d904831a2fb9a99c7362f258ad305a9b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.636948,52.917852,On or near Parking Area,E01026345,South Kesteven 006F,Investigation complete; no suspect identified
b13a61cf476272667f5f1008be7527ab5e25bfd5e111e9333cdd84dd4eabef54,2023-07,Lincolnshire Police,Lincolnshire Police,-0.592574,53.202869,On or near Swaythling Close,E01026162,Lincoln 009E,Investigation complete; no suspect identified
b13a61cf476272667f5f1008be7527ab5e25bfd5e111e9333cdd84dd4eabef54,2023-07,Lincolnshire Police,Lincolnshire Police,-0.592574,53.202869,On or near Swaythling Close,E01026162,Lincoln 009E,Investigation complete; no suspect identified
8b4c66f641acb794d91f9308009aed0af1be8a73fc0b4aa48cd1b6c72f64c5f6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.619955,52.919957,On or near Supermarket,E01026325,South Kesteven 003A,Investigation complete; no suspect identified
8b4c66f641acb794d91f9308009aed0af1be8a73fc0b4aa48cd1b6c72f64c5f6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.619955,52.919957,On or near Supermarket,E01026325,South Kesteven 003A,Investigation complete; no suspect identified
1f4ed250784cdc20c5236d46b1986e376a419be0c77613fbeec1f0d8d47b9702,2023-07,Lincolnshire Police,Lincolnshire Police,-0.542233,53.229053,On or near Water Lane,E01034688,Lincoln 005F,Investigation complete; no suspect identified
02d1dd318926893c4d293833d988b6b957a58f8b311ccb9cf2b19d8c3d26b3f3,2023-07,Lincolnshire Police,Lincolnshire Police,-0.554400,53.220985,On or near St Mathews Close,E01034691,Lincoln 008E,Investigation complete; no suspect identified
02d1dd318926893c4d293833d988b6b957a58f8b311ccb9cf2b19d8c3d26b3f3,2023-07,Lincolnshire Police,Lincolnshire Police,-0.554400,53.220985,On or near St Mathews Close,E01034691,Lincoln 008E,Investigation complete; no suspect identified
9b0ddc64c262419401d95aa3c3ad95defb5d4d34249ce42bba79c4b684b245ed,2023-07,Lincolnshire Police,Lincolnshire Police,-0.557303,53.233552,On or near Petrol Station,E01026144,Lincoln 003B,Investigation complete; no suspect identified
9b0ddc64c262419401d95aa3c3ad95defb5d4d34249ce42bba79c4b684b245ed,2023-07,Lincolnshire Police,Lincolnshire Police,-0.557303,53.233552,On or near Petrol Station,E01026144,Lincoln 003B,Investigation complete; no suspect identified
7c3f54bc4f90671848f43b0f751168a8d91bb960f37c69f13848262c9cc36f70,2023-07,Lincolnshire Police,Lincolnshire Police,-0.157559,52.797042,On or near Brunswick Close,E01026273,South Holland 006C,Unable to prosecute suspect
6eb61f8cf1bea18e129b081647d90f8e207a6c17609f301611b43e8fd087e1f3,2023-07,Lincolnshire Police,Lincolnshire Police,-0.646342,52.910417,On or near Saint Augustin Way,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
286661c8b6ab63e1cfc9fe570fcf7b9b2b7b0c5808820c2ab9049f5984224dec,2023-07,Lincolnshire Police,Lincolnshire Police,-0.542233,53.229053,On or near Water Lane,E01034688,Lincoln 005F,Suspect charged
3359b7991863ae7dc66bc5a96212363c9c0c95eed004893bc99c0821e8933c88,2023-07,Lincolnshire Police,Lincolnshire Police,-0.636948,52.917852,On or near Parking Area,E01026345,South Kesteven 006F,Investigation complete; no suspect identified
b1dcce242df33e75b53640ed96c0a1b5de22f5e0affe8c11ac285725fa9bc7db,2023-07,Lincolnshire Police,Lincolnshire Police,-0.642565,52.906607,On or near Grantham,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
2a2ba81d2ed944b919deb75964802406fe50d663075c978e07a9a7539257372c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.474127,53.197483,On or near Photinia Close,E01026189,North Kesteven 001C,Investigation complete; no suspect identified
c259de61ba3200148b6eea11666fa6e9c3dee6407bfcdf7d7b5589a2ef2c9bad,2023-07,Lincolnshire Police,Lincolnshire Police,-0.656322,52.901702,On or near Hickling Close,E01026308,South Kesteven 005A,Unable to prosecute suspect
789664c04f0ba16d90e0cb6e93697fc5c95edc33afa0815d169ab7fc71f23de3,2023-07,Lincolnshire Police,Lincolnshire Police,-0.029174,52.975415,On or near George Street,E01034681,Boston 003E,Investigation complete; no suspect identified
1ea47768ed22ec0546764b290ff012062922a4f0116325c1706d2311a2f4b3c6,2023-07,Lincolnshire Police,Lincolnshire Police,0.255758,53.346697,On or near Byron Road,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
a38a9b65e508d3f1680684da208c4377aa095c5b31a997302a978c89319bfbfb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.203082,52.782285,On or near Dozen's Bank,E01026259,South Holland 005C,Investigation complete; no suspect identified
24b02efac491dbe51f69955f188dc5d42d7d944684ea39edd752b3f7e4244463,2023-07,Lincolnshire Police,Lincolnshire Police,-0.541187,53.230308,On or near Nightclub,E01034688,Lincoln 005F,Investigation complete; no suspect identified
366389f1a5596cf3a9aedff7ecc3c2b7d383b4f73bcee69467331ded377de502,2023-07,Lincolnshire Police,Lincolnshire Police,0.315678,53.149980,On or near Pickwell Way,E01026094,East Lindsey 015B,Unable to prosecute suspect
b3fb4b939e63e6f2eb0d050388e9c0ff10035a82ffebc24cba4879f3465813d1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.040315,53.467531,On or near North Thoresby,E01026080,East Lindsey 001E,Unable to prosecute suspect
db2f215155c4f51f936c7c007faed6bdcc14c5048787cb4c4245cfbb6e747c07,2023-07,Lincolnshire Police,Lincolnshire Police,-0.540096,53.237711,On or near Cecil Street,E01026148,Lincoln 003D,Investigation complete; no suspect identified
aa2a0ddb2d4b1392b28e14e420ba1a57ce72c516d5bc14ee9ab2fb6a3d83e8a8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.438612,53.252400,On or near Moor Lane,E01026371,West Lindsey 011D,Investigation complete; no suspect identified
aa2a0ddb2d4b1392b28e14e420ba1a57ce72c516d5bc14ee9ab2fb6a3d83e8a8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.438612,53.252400,On or near Moor Lane,E01026371,West Lindsey 011D,Investigation complete; no suspect identified
35eee8d8798b61972eeb09e16607f01de00eb687028aac27b8492f4e32de0203,2023-07,Lincolnshire Police,Lincolnshire Police,-0.588430,53.201859,On or near Roseum Close,E01026162,Lincoln 009E,Investigation complete; no suspect identified
0f33e4f74b5f4367707b8a1f95266e842a7c1aca192c9cb455b59133642368e5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.749949,53.391782,On or near Harpswell Close,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
ec37bf17d97fd3cd52ca3ff69652003e72dea31c1751db4decb6b3c38cea0126,2023-07,Lincolnshire Police,Lincolnshire Police,-0.497934,53.406470,On or near Barff Meadow,E01026411,West Lindsey 005D,Investigation complete; no suspect identified
1dce15de8c402e42a2956dd0fb9363d91c063e37a5eca9dd9da5c0ce32a42ff6,2023-07,Lincolnshire Police,Lincolnshire Police,0.351598,53.187946,On or near Central Avenue,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
656bb48a82e7ad2c00f56c489e6d613fd8af429c2f237e682e7b6231060bf590,2023-07,Lincolnshire Police,Lincolnshire Police,-0.641048,52.910419,On or near B1174,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
7b2d438e8280e91e15e988be30270b7808f10d1a8b65b8472a79f873d410e9f5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.335171,53.384642,On or near B1202,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
7b2d438e8280e91e15e988be30270b7808f10d1a8b65b8472a79f873d410e9f5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.335171,53.384642,On or near B1202,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
3c7b66b126b72544d0f14d91722ad0e7523162335abcd07f205b8c89b65fd25c,2023-07,Lincolnshire Police,Lincolnshire Police,0.332424,53.143845,On or near Petrol Station,E01026092,East Lindsey 014A,Unable to prosecute suspect
7cd48d8487378d9417a327c323ab0d63b2fd8bf294b0bf228ad203c0c5c0c4c3,2023-07,Lincolnshire Police,Lincolnshire Police,0.345196,53.145239,On or near B1451,E01026114,East Lindsey 014D,Unable to prosecute suspect
94e73a726879a1817a84ea83cfe30b15568fdd32e2d30aff2aa3a0f87b822327,2023-07,Lincolnshire Police,Lincolnshire Police,-0.472614,52.662020,On or near Haberget Place,E01026348,South Kesteven 015F,Unable to prosecute suspect
94e73a726879a1817a84ea83cfe30b15568fdd32e2d30aff2aa3a0f87b822327,2023-07,Lincolnshire Police,Lincolnshire Police,-0.472614,52.662020,On or near Haberget Place,E01026348,South Kesteven 015F,Unable to prosecute suspect
1476bdae9e056c3d6ce03341d4e8cc547b8170d7cfbeeedd192cc191714ae3b0,2023-07,Lincolnshire Police,Lincolnshire Police,-0.545580,53.250535,On or near Deansleigh,E01026150,Lincoln 001B,Investigation complete; no suspect identified
f317751761aeaa4fb3e7d8f77f18e6a89e709e430d4735875155279c5f0eabb7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.410320,52.995813,On or near Station Road,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
f317751761aeaa4fb3e7d8f77f18e6a89e709e430d4735875155279c5f0eabb7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.410320,52.995813,On or near Station Road,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
f295811279b6aff7bb0417fe27dd42e638ca36d18503e72fcb6055b7b4605b9b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.293614,52.981537,On or near Barnatt Way,E01026200,North Kesteven 012A,Unable to prosecute suspect
feb056ad6933c4d94c0ea37a001590627d2b7d3e37a019b28507af847c6401e1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.757270,53.392892,On or near Alec Rose Grove,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
56288387847e1131c038575b44a4928c3b934b7532da0068cbc14cb16205abbb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.416369,52.999067,On or near Reform Place,E01026227,North Kesteven 010A,Suspect charged
24f7509d3bb6c51c51f091673683e196e82e49d57e047ee510d816b4026912aa,2023-07,Lincolnshire Police,Lincolnshire Police,0.343718,53.144468,On or near Prince Alfred Avenue,E01026093,East Lindsey 014B,Offender given a caution
9afd9f3c0d5cf54b16e5c5ee94fb3e1d00b821d8a5bc6e6d04e5842a8c346b72,2023-07,Lincolnshire Police,Lincolnshire Police,0.248946,53.348579,On or near The Fairway,E01026074,East Lindsey 005C,Unable to prosecute suspect
1af9e1edc6ea42026879dd739e7a5daf2264edadbc90482bfd962826e7efa56a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.523953,53.230651,On or near Supermarket,E01026124,Lincoln 004C,Investigation complete; no suspect identified
1af9e1edc6ea42026879dd739e7a5daf2264edadbc90482bfd962826e7efa56a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.523953,53.230651,On or near Supermarket,E01026124,Lincoln 004C,Investigation complete; no suspect identified
c0868919796f26be5f47f3ecf0291089857891bcccbd81718db282ea8792aafd,2023-07,Lincolnshire Police,Lincolnshire Police,-0.227245,53.345807,On or near School Lane,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
2044287528911d423e51a7a966692d5a8b1b402276d2d07899ae270a26b4007b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.227245,53.345807,On or near School Lane,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
1b0077b53df2a0d0ed0eb4c380166fb1bf95d01f5a762ec47034b2ea2521badb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.227245,53.345807,On or near School Lane,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
a2f9ff7934bd82bafb5dd47103ed5e74d43d093f21922c32125fb5fe222171df,2023-07,Lincolnshire Police,Lincolnshire Police,-0.227245,53.345807,On or near School Lane,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
e22a7fe14405b0bec76432c8486fcf153833ee8e649dfbcc4c9d877326845053,2023-07,Lincolnshire Police,Lincolnshire Police,-0.776171,53.397663,On or near Parking Area,E01026384,West Lindsey 004F,Unable to prosecute suspect
addbbc7c19123f7798f4b42a44f09dd62c462706178a5707e0efe95b5b7af5ca,2023-07,Lincolnshire Police,Lincolnshire Police,-0.621945,52.923801,On or near Melbourne Road,E01026327,South Kesteven 003C,Investigation complete; no suspect identified
4b99381e93a80c1e152f2072863a905809915c1d58f008e8b9d18f85d97d0522,2023-07,Lincolnshire Police,Lincolnshire Police,-0.774935,53.396724,On or near Wembley Street,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
4b99381e93a80c1e152f2072863a905809915c1d58f008e8b9d18f85d97d0522,2023-07,Lincolnshire Police,Lincolnshire Police,-0.774935,53.396724,On or near Wembley Street,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
4f6170652acb3bbb48e1f8061bda27c509e4246aaa7ce1fd6f75ad2bbc1ed9a0,2023-07,Lincolnshire Police,Lincolnshire Police,-0.004285,53.366785,On or near Market Place,E01026081,East Lindsey 004A,Investigation complete; no suspect identified
a1785ecc6d1ed8f7c1ac124ef8755c70c8d291984625ad9bdde37e66342c506f,2023-07,Lincolnshire Police,Lincolnshire Police,0.342151,53.143699,On or near Rutland Road,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
912e1773c3a50952edb5a090587966f90852b0b003b0b0f986f700be1735750c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.632102,52.907871,On or near Harrowby Road,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
912e1773c3a50952edb5a090587966f90852b0b003b0b0f986f700be1735750c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.632102,52.907871,On or near Harrowby Road,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
94aeea2e4f0185c481c2ea4c26c93bc7287127b02d334610d490e4f852f3ca00,2023-07,Lincolnshire Police,Lincolnshire Police,-0.338623,53.388682,On or near Parking Area,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
cde94458ba161550b741e69beb6c7e4497e89b6a58cfe39d418cca828acec838,2023-07,Lincolnshire Police,Lincolnshire Police,-0.562284,53.069918,On or near Parking Area,E01026196,North Kesteven 006D,Investigation complete; no suspect identified
d42eae6181ff3e68f6c90bc59aa71f32a628be42b2398f907dca1b06f6dd56b1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.616070,52.804282,On or near Bourne Road Estate,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
d42eae6181ff3e68f6c90bc59aa71f32a628be42b2398f907dca1b06f6dd56b1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.616070,52.804282,On or near Bourne Road Estate,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
fd9e203b25ab6495c083ce11055eaf668e1d07bcfa8d40704d0534d43118e800,2023-07,Lincolnshire Police,Lincolnshire Police,-0.032010,52.973637,On or near Tannery Close,E01026030,Boston 002C,Investigation complete; no suspect identified
c6b965da733986736d27620ee23c666c509f95b32efd6927d99daf66802e43b8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.067058,52.975893,On or near Great Fen Road,E01026039,Boston 009D,Investigation complete; no suspect identified
76886da7d9ad5ad6d85eeeffcc5c942c96ffc74176677a148451d42bc8b8b131,2023-07,Lincolnshire Police,Lincolnshire Police,-0.675508,52.983366,On or near Stonepit Lane,E01026365,South Kesteven 002D,Investigation complete; no suspect identified
76886da7d9ad5ad6d85eeeffcc5c942c96ffc74176677a148451d42bc8b8b131,2023-07,Lincolnshire Police,Lincolnshire Police,-0.675508,52.983366,On or near Stonepit Lane,E01026365,South Kesteven 002D,Investigation complete; no suspect identified
5c85dc3c3539f5d83e44bcc92ee1246a9768016cc0dc0a77c730c97af20b0780,2023-07,Lincolnshire Police,Lincolnshire Police,-0.546320,53.221606,On or near Foster Street,E01026132,Lincoln 005A,Unable to prosecute suspect
d3143a69bc193c2415285d36d9925a6499d66348548beac05de06ffbb1f92436,2023-07,Lincolnshire Police,Lincolnshire Police,-0.622591,52.917992,On or near Ermine Close,E01026326,South Kesteven 003B,Investigation complete; no suspect identified
0050136a1757377d9e1a9e2de809867ae9cad7c8f086b831e20f4ff579c69fae,2023-07,Lincolnshire Police,Lincolnshire Police,0.342799,53.137743,On or near Barbara Road,E01026095,East Lindsey 014C,Investigation complete; no suspect identified
e1fbfc1c80f8622226f829fcbe8841b24af0cfbef1bdab8501299b51e6522fa1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.640679,52.907943,On or near Commercial Road,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
b211488299f07581c0975fae7cad3582828cfe29ddc909a0cf6f9fb3aee2dc9f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.660206,52.901108,On or near Kinoulton Court,E01026308,South Kesteven 005A,Unable to prosecute suspect
